Medallion,Number_of_Rides,Total
8A8E319017ACE76885F89C4F4D223EE5,11642,204621.0
C92A52864BC75C07FD330870D6C63896,11200,204620.0
458F332416DF364D2E0DC522F2D3CC02,14711,204618.0
746DF3B09DC6050DF68E527DA4E529CF,12201,204598.0
6E04BC51D0A34D17D2F2B20147572BCD,13172,204596.0
DFB5B87FD26588AC9AEB75AED802AD3B,10197,204580.0
96532D84A086FF18D7E2A5640A178024,14291,204578.0
CBBE30BB243B09EADA18DAFB28035441,14544,204561.0
925FAAB0AEC05317DCD15C9EA48B26B3,11478,204552.0
EF15BDA97DD4AE4D880CD7A00D1C65BD,10784,204552.0
9A84FA618F78C840BFF27662E25DB476,13694,204536.0
8884B991715C03EF408C6AA04C9A73D0,12089,204516.0
04C6AA46EFBCF9E0CE94A51938525F1A,11698,204512.0
BB8185BEEEAC5BEB14258E021F00D4FA,13892,204507.0
A564DED183A15ADBDBF1E92A3A013245,14499,204505.0
91476844572699A2ADCC15B2D93E58F1,15420,204504.0
1FD6B0F93285DC7F46CC835EFB221560,14163,204497.0
B911FF138987DC326A2FF9269F76DC3B,11880,204492.0
539F70E88324AD888C52D6D58FF31AD6,14351,204491.0
7B443EB37B73CA0ADF91CDEBA241101B,14400,204490.0
024A0232F4905854035179D87C8BEAAA,12583,204485.0
F517D6595DB783CECF674A6CA044CAFC,14014,204474.0
3CA71A23F09A8FF5AE5ABCEDC96798DD,14614,204467.0
DA9D3A843F89226E8E0313DEFF7CF7DA,14215,204445.0
F8DE4CD20A919EDDFBBC33A9DEF2E669,13513,204443.0
EEBCDC24D2687361329744400D78FE14,15136,204442.0
B3CE7DEF48282F6A41E82B029386A868,14831,204439.0
1E11B41E0E27D6584EF0793B99361705,10037,204398.0
A982F93EDA7221BCA997CAF904AADB3E,13579,204396.0
5E12C0553CB579E9B835D4BBD703FB34,14938,204395.0
E944FCE29D2DA31A562DA3596F12A897,13557,204389.0
1920DC2DE67BFC92C700DAE5A0C80E21,13311,204381.0
C962E6539EB9A4765F68C57BE163A10F,14868,204371.0
58E945D2F85A6EA487B31A43C1692AA7,13406,204370.0
E53411C1726D6451C3F1D911945E2555,15435,204339.0
416E202DE1B4C4B390D99308E5D014C4,13936,204326.0
816A4F817D04216049B069E218182040,12747,204304.0
C6F3F9E7F67C02FC32AC70F6C27130DC,9319,204301.0
137DD172FAABE180E8EC6F729D7B4CC9,12641,204298.0
17350738AE74E1CC72F20B5963E83521,13758,204289.0
C56FA41AD45047417B67DFC5F60DBB45,14466,204280.0
45CD76F3385B8A06089A9B5F44D0DEE2,15100,204277.0
A3BC3289E26AE031EC321210559AC55A,13639,204274.0
DEAF93B08C0847178B5417BD1F61785C,13404,204261.0
B6D017202CE202513CF36122074E2526,13853,204244.0
376167A812D589F020D45E4C823A1881,13412,204235.0
FF09E0263B7A164FB4B9FEAE38F9207A,14435,204233.0
1AABA72EE93B8066C6A4FE096B6D4E01,14101,204227.0
49D3F8D2DCD50E3F84717107436C7D8C,14161,204227.0
E15B018104182FAD301CFA1CD0B9C4EE,13892,204224.0
8932913309067858D4152CF4771779BA,12078,204216.0
5A5CAAE331F747DC6A84807517523DE8,14539,204208.0
2A718BC691C5518EF562EC90A1571F59,13393,204188.0
72C2C71B7C7D22B5D52F384BE91C8829,9914,204184.0
632A1F7492DD77C1EF640EB9784A281C,14459,204181.0
1E57C1D02516C0B681A2D528425BFE1C,13409,204180.0
546F967BDF8B5BF5866030CBEC05A5AD,14486,204170.0
414DC80220C7F7BEFAE8D48D82CBFD6D,9302,204165.0
BDC1E68D188630EA8C2C1A2FB2F32821,12500,204145.0
4C24F8DA7E004127E42BD44E54C759E4,12518,204144.0
23ED1172907DAA031CAE47A527747445,10092,204142.0
180B05CB3861067081233BC2248B3924,15074,204137.0
EFAC6DDCC555586314C8225179232DA9,13182,204137.0
7ED22D8047BBD618597550826403FF95,11937,204110.0
DC5E77F0EB9C47AF5467054E98231939,13877,204107.0
D6DF6AD4DF90402E74365B775FCEEFB2,13446,204096.0
3B53880AAB05086A1D3495BFD7B79E0C,15169,204083.0
0C5C9B1A41C713382A8FDD1DD5872193,10257,204076.0
0F9E0728AB1E40D5CEB0C6EDBF805CCB,14803,204072.0
9ABD32263CD37B67D70386DB8EEC3127,14681,204070.0
A72DE97AA990D4FDE12D1C51B1E84036,14869,204048.0
96B4F8B3836CF51AA3DF5C053E3B6C01,13636,204045.0
696321779D687411F2E5DF6991E9D474,13024,204038.0
3056502BBF64871CF4B916154336168D,15042,204021.0
D0C061C312BDE87D7EC832A6C92CE18D,13686,204015.0
CE066B71E6962D452E0F71368A74BDB9,12578,204009.0
83D261C29C5D4897FBC8E796FF12B5DA,13087,203998.0
386D507DA2BCAE3134BF3256F616545E,14591,203977.0
124C43C1F9B51B6991C494F81A30F268,15863,203951.0
DE6F8BF4F5255C2DD1F99243DB8DC991,15049,203937.0
CC3D3533C3BD73383F5C702B16878746,13035,203923.0
5AE74063FC2DBB146EF0DB65BF54C60F,12723,203902.0
6B943DA2BDA9D93BBE5D4874F5F4D951,10994,203900.0
7CA54C91904E6E0D9A538559BE136E10,12616,203894.0
71B905F2B0009A23C5027CC254E6174B,14729,203888.0
87A05F98BA072C24F7CF87755EF494EA,14455,203878.0
6FBC1823550F57D115B5A23B4CD79735,13611,203866.0
52E5BB5ACE1CA78137DB8EB53B23CBB4,10174,203865.0
BF55ABC1C429E66DF915B50CA8F72614,15752,203854.0
D0C05A4F8FC2023F2A37DDA1AFBE26CF,12135,203852.0
D0AECAD5A0CC52AA46CCA0B9A0C14957,13636,203836.0
85BDD19BCA2339F2AA911474652F743F,14675,203830.0
D6B8D56A5D40E146B8D997FE746D7992,12184,203829.0
B1E695D75BE8B7BE7210F7EA28908AD2,14586,203827.0
CE80731E7A6C3B5740B15CCF5AC2EDFA,15240,203827.0
028C1A7E547FFC366CC47FCA25E9170B,13904,203821.0
45E34FB7972C241464091D97754313B5,15983,203819.0
6EBCFF3EFD52910E5915923DEED1C861,10947,203809.0
26A8E6B4919E2C180834FF303685F748,14414,203800.0
AF742D4B36FEBD5BB1F4DFE4BBB852F5,10773,203799.0
474DFB64CE6ED26BB41011B06D35E77D,14600,203793.0
1109955CCAABCBCE1A22BCED5F1DBFF5,12554,203791.0
BA60553FAA4FE1A36BBF77B4C10D3003,11012,203790.0
DDFEA928995AB7F9E05FB054087A1BCA,13308,203775.0
6C311C789E0DE0ABA7C2648A5C2644DD,13133,203771.0
9AC7EEB50A195951207B1DA9157AB460,14968,203764.0
395EF4E46127926ABFAB78F9FEF50D3D,14245,203727.0
9079F6E770FAA2221AB92F2D26E1DE22,12551,203725.0
3CDEBC8D6BBC2152A371FB194839EA63,15407,203716.0
96698E1A4288D24670D6AB2C0225CE4A,14395,203659.0
3E1F97B6E9AFE0579B62D78D5808A8F5,11854,203657.0
00153E36140C5B2A84EA308F355A7925,14102,203651.0
28E0D4D69025FF4F2F20E396CC523B7E,11617,203651.0
2B8C6434EB5875E5803CCC5418EFBD65,13644,203640.0
689EEF09EBC85271CB6D1D0BB2FDF463,14028,203637.0
9B2FD3C5B6CDDD14D00A649C07357937,14132,203631.0
DC946BE49446174357FD2C6AB94C6820,12600,203631.0
DC2F8C6C3F9B6F465B6C1AA21038B140,14145,203612.0
57571F42EA3DDAFA6F9282DDA72588CF,13127,203612.0
756B122A596AC264676498AC73A71587,15795,203605.0
C7BD48E6B5119579926735730F910E7E,12410,203600.0
456389B8675EC47AC748FF786A3D4E5B,14757,203598.0
C816053CD8AA4A35231F5A9CD046D379,10978,203588.0
0CA82E6914C3F20ECEF78298FA26F8C8,13653,203585.0
3031B290B0BA2C134C01518B103A6ADB,12612,203582.0
4755B43D3664705A02E12BFC42FB7667,14343,203573.0
0B8333E31CF7FFC1EC935B9656ED0BEC,13746,203569.0
A078D06EEA733CA167A8B64AA798D798,13439,203564.0
D115813CB31F89AEFA89CF82B44041C7,11623,203563.0
B873E6942BFF09227802D3A9D73875CF,14666,203561.0
CB9F0A026095A5C1624211131969CE08,12597,203558.0
91E9C40ADC74DC5A5FE7F6178EAF6EC4,14192,203546.0
12690C5DF09E85EFC0CAA4F121529913,14859,203522.0
D5BA41094B642594673D7E86C91C8BA9,14682,203522.0
ED7B4B1C32AB21876300F23C0DCF4A97,12185,203519.0
1D69E2D8FEF572FA0FB0D2FBB9C9BB80,13589,203497.0
BEB2746258D1CCFBC07997AD059510CC,12235,203490.0
262957503E5E28F540C085AC35E2F47F,12646,203490.0
4EDC71F67BA064D909A800FECA3A77E0,14224,203484.0
9D78BD7C28B0DE09FBD8D5438A17A006,6946,203449.0
AB6ED43D7295CFC950A8133CBCAF40FB,14034,203445.0
96D8A555F937341669A220F86FBE7FEF,15021,203444.0
5A46377EC9F4AE802861B64CC2DD6DC0,12434,203435.0
687818D5200C188340DCD5550635358A,10931,203432.0
177D012266F461E58A1A87A32DB6036C,12221,203413.0
A29ADFD648BEAD35ED7940010B501B50,15006,203398.0
B5781F9E08373A794BEDA2E197EA8CEB,13792,203391.0
8B1E839B6A76E16B17F1A32235E3F7BA,14906,203379.0
E33E6723E2DCA218ADDC929EC832312E,14378,203375.0
EBF791C976E90F1599184470D9544278,11826,203370.0
7E93DA4C26447BCF58D5E51B04399152,12983,203354.0
1BAAF73C51D8FB7A324BD70A010184D0,14479,203348.0
428C74C6A3A44E300833D001BFAAD01E,13264,203347.0
39D7C5F2139471272EA8D77D4D8B2C6D,12940,203340.0
DEE34BFAC4C25A68F31ABD6D59F8DEED,12331,203335.0
E6FBF80668FE0611AEA44FD9574A7E32,10977,203333.0
B3F6A6BB228B48D7BA08E13DFA28688C,13898,203326.0
9666F80B89233169D19E01CF53EE3411,12837,203320.0
ECCD51AEEFFF0C262FC8B341FC45F93B,11643,203320.0
B239D978885AE0238362316C70CDC1DB,15279,203310.0
25EC664B6716DA695D71FD74A9867C06,14918,203308.0
AC942709D90ACD2464E1544612562240,8337,203306.0
7A7AACA7E30FFD0E9A8574A4B19E24C5,14158,203304.0
E9FA616510F27097982DA2CE4E767FCD,12442,203278.0
96747A174B16F9DECC6ED1B4FA3CF919,12782,203251.0
5A5765FCBB01AFC6E4873B7540F1A968,14231,203243.0
02563784A67816C40791683B705037A9,12693,203233.0
A340720E7B4F1F4769EB1214BA6E070B,14104,203233.0
15ECD7D52AE7D3D961DAACFEDDD50750,13420,203219.0
49FB6E186D4E1784996B3A88A8D96AAF,11668,203219.0
1B208E4003BAB08E4B77DDCCF722ABCE,14178,203212.0
9370B71D6ED3ADFB901A1B5D02F52F5F,14380,203201.0
2EB5BAC50157440E6DC2EDF9D85A7811,15005,203199.0
4798903D950F3AA732C198F250A99632,13881,203190.0
BF6DE31858F824DF81BA950C5B949DFA,13089,203186.0
1DC934AD2DA4FAB518E537C52010528F,14575,203180.0
36DDDC1F2E9A0243159495AE6D311576,13754,203179.0
C987964D775DDF94A67BCB422FE424BD,12997,203172.0
D5C5F9B31B67E0C95286065BFA945A4E,12247,203169.0
4CD52BFAC2A200664646DF1CEC709B7D,14683,203150.0
2940293F90E9249E157EEE5F42B9C189,12647,203139.0
5EB675A89DE55533C47AAB7411ED397A,11836,203125.0
B7D6B0EFACD1B8860AA51BD9C1B68329,14642,203125.0
1ABD0BB8B7278A49B4F6502B59E1CEFB,11291,203117.0
6D5B098624A94DB44F28A47E4C336468,14558,203116.0
87077D0B254D4966BE39E9D973D603C6,15212,203106.0
351E1091AB0ADB554152A55BBA66E4ED,11630,203085.0
0542902E3D56DFE64D5B944A9D9F54B0,11098,203080.0
EDEFAF22C8F0F1268C8AD2C88FA2F2CD,13972,203079.0
57A451AEB18D77E838A292249BC9CC52,13652,203079.0
68D25B8AA335B15673A698BB556C81BF,12969,203077.0
3FE993A83124A987A87098160981D3B6,14218,203077.0
C291E4F982CE74F51D4C388CD2595B80,12107,203076.0
1DBD05A608D34883DFC947AA83142E4C,14122,203073.0
9E2A93EBE3F711D4BE0148854B55D503,14185,203069.0
5F9AEE099C16DD971E93CE1943D73B25,13352,203055.0
9FABF33870AB539FD9C28451E49D2C52,13380,203053.0
0A37B2DA2F7EB8A99E19552B749439E0,12100,203051.0
1A341E3071F7E56B737E2F66EECB587E,15226,203047.0
0812169BAD07C1760F17DA2104920BF1,11515,203046.0
D511B6A558C1245856B8DE5958C28D42,13387,203025.0
87EB479F55B88D47C643E19A11B4BEBF,14633,203014.0
B4EA61417A5167A692C9F59B49FD7F60,13435,203005.0
D6E36C678B2D20DB73D57E4C7B0A51C9,10724,202991.0
22A40B4080862C7FAC42341CB260B99A,14055,202977.0
B098A16959E4408CEDF818756C09DD33,12520,202956.0
2111CFA825ECEE9430C3F075E8DC2E5A,14400,202949.0
1F6EC0C52859ACFA6BE45961DFDF7275,12051,202942.0
9397C28CCC23C3CD40BF119E8B55E4F8,12283,202935.0
5F3A5707D6ACFC13899DE299313A10FE,14308,202926.0
AB80FC168B999102BE9843AEBA73E91C,9486,202921.0
67267A1B52E5F75FF91025270EF184B3,10816,202913.0
9E2EA1F35AFD13F583CEBE6E8B56C760,13899,202912.0
758116B6100DF9103B782C0B8BD31A94,14055,202903.0
484312362F4F9127F7D3487A4171E3B7,10815,202893.0
EF081C9F6B489EC18EDBF2861BE64137,14736,202874.0
0CBA62067A3351DD226B5FFE9FAC5E91,12218,202862.0
9F3A7F7CAC9626F5A8A1D24C5704AD93,15248,202841.0
5C7501130D5FBCA3C65B6C6A5554D164,15181,202833.0
D25DB0E26F2ECA27C4A46E5CCA4ADB21,15917,202815.0
08723D4DF2E38983FA6456F789BA0A41,12509,202813.0
836CFC0FD06DF4F1B188B8D2893FC12F,13831,202756.0
DE2CBC30D5E260D02D43C71B155092A0,11653,202749.0
FB8D104522A3AF044DB23CEA9470BE11,13273,202745.0
4725B9D8FA61DF28E19DDEE9449630BE,14160,202739.0
6DEC424B7DD6FBB1C4D3DBD251AAD332,12059,202732.0
005DED7D6E6C45441C26981DCFBED992,13248,202715.0
734EC089DBB870E052A23AB460A0D8AC,14667,202681.0
3445BBC9B0F8FE81C25657098A4110F3,13413,202672.0
F0E6EE682125D1D22BE68ECFE378F432,13565,202654.0
C014DC27E83E3074352DCEC486D05F0C,13930,202648.0
6BE5CD7C233585D5A455207B68ECA265,15020,202630.0
642E580582607DAE4643BC3339A16A9E,14668,202629.0
B2BBFF7B98AA34E68725CB27CB778855,11136,202627.0
4B487064CD0A47AFDCD7176B90A9C262,14917,202603.0
12B122F124806331F46F5427E23DDCFE,15454,202602.0
653E06BE3E64CF54525CE5FFB5BA5EAA,14458,202598.0
CE4E6C23CB56FFDD28EAE4FD70C54CAE,14167,202594.0
22598B8259F8ED1DCC1D4C57E49CF4CF,13574,202586.0
D6C01437DD0ABA127CE278A2DCCF3D22,13605,202580.0
91445B75A61B748B229254311E863429,13976,202569.0
47D0E2037D5732B2D397B7F4D1A09ACD,11641,202561.0
9C07428094868EDE6CCC840C0332EE34,15114,202557.0
0B1FEE68D0D38FE8018036C99467625D,14775,202551.0
BE386D8524FCD16B3727DCF0A32D9B25,13856,202536.0
05E791EBACCC57E096D5847D34589DF1,11520,202536.0
DF9E75745C9475F146496F8E98BDCBFD,14564,202518.0
2526AE0CE12F3826E86405DD1390CAAD,13523,202509.0
584974F282AF079AE4BE489668C7E1BC,13361,202500.0
D8AD4D1D5278894A0DF199C63098D411,14163,202499.0
21198B1F559FD9072647BDA32777330D,10975,202489.0
0903AA45A0EC961B944D9AA21436F216,14334,202487.0
36CDD567FD7DC571D14D80BA3862714F,15081,202480.0
8EABB663A18193EBF91ADD6A48F2C318,9891,202468.0
4287D512894F73E20BCC1883DF474B7A,14817,202467.0
E4766EF15C79996FBBB17D1639ACDD34,13528,202459.0
D027BF57D3368C0E5B2296C5F4460B3F,13878,202459.0
D24B182AD32D3CA57B3D0D16C5799A0E,13490,202459.0
3A2D74DDF4AC7C3E1FA803AE9468F97E,13557,202457.0
58CA4A1AC67524679ED6BD254A384EC8,14989,202456.0
1234ABC0F297896DBCCCB906597C494E,14681,202450.0
1AFA1C0F69695ABE4422088081A762E9,14257,202448.0
6A5786D5702B59C611C78C846E44EAEC,14829,202445.0
860F8EAF5F958ABDFE13BE8437C181C8,12165,202434.0
843BB638B35CC95A4DED09601BE9D751,9866,202413.0
F3C3AAE518C61E97A000861EC1F3B5A2,12330,202411.0
5F78CC6D4ECD0541B765FECE17075B6F,15442,202407.0
F7946601F89321481F36450D6AF81D5A,9560,202404.0
B09DCB89131DBC1307F6EF881B49492A,13318,202404.0
3CA222A2D0C3997718479ACF669D8162,13141,202399.0
C3FB6119AC1744CBFEA564666D9DD0CB,14629,202397.0
A636A8132432E2158844D69C1E180B89,12812,202396.0
187D8DA70D3C90B5C0A20177D78DB1EA,14767,202386.0
8F0D4A95E121B52CAAEFE53AA8723A73,15214,202379.0
2E4564E56E070792E4129C56CC7AA1F2,13022,202368.0
7B2B7BD9AE62F269F0B3DDA17FB09A97,16168,202344.0
38DBFA660879533C53600408199AA89E,14100,202335.0
DB7FA1855AAF51425A2A1FAAFCD83D36,13850,202334.0
69402931A4C1070E7807C0464FD58C9B,14367,202315.0
DC888C3925E3B3E09814A7EBD032B266,15436,202303.0
E827F309C3324AB7C3C305946F41D392,11421,202290.0
622CBA14DFB5C71694B2D9E545AEB701,13153,202288.0
FBB7B6B4099AD7F45A8AAC9A4A40A5E6,13878,202282.0
323AC156121A854317E1EBDF7F1BBC55,13702,202267.0
82A1032C25A2E4CFE244FF9976FBD3C9,14271,202267.0
C4B7E2964E3C43771F8996D2B62CCF0D,14741,202240.0
0D93E45EE304D66C7CF885DE170DDC50,14347,202235.0
43905EA372E4C75DCF67F1A5EEB81087,11844,202235.0
6C1903A982854FE750C3FB7CB992840D,12915,202227.0
0641C51ED11E0E349D551F55E3F4F2E4,9695,202223.0
6B607EDDA210737BDB74A64B96EA52A3,13032,202211.0
D2208A392A66100F6F2A4DC5D976EF50,9077,202201.0
B4F985AE8AF1D7EDFDC1DAD79040B83E,13882,202199.0
BE0C42A9D6374028DC3888AB95514B11,14630,202196.0
043B9E6944163C253AD18BA534D71986,16496,202175.0
80B7E0E47EBB07F17A1B51AB4273FB7D,12226,202159.0
C1AB33144475B2400105E4AB1F67E942,13029,202141.0
199A557E4564B2947D16FA4FDAD3D121,14110,202138.0
6F70DA82F52A1281E4E6646AE996D25A,14362,202135.0
C156E836CDB6EDAD08F3135C17C64E0C,14207,202134.0
C5432D7EB317FD10A57D3F8281ED8ADB,13784,202132.0
C72222D167BC86EB362B799E18E05B83,12755,202120.0
FCAC02CEADF131912B555365E393DCF6,14646,202100.0
DD4D0BB8CED36EA0DCB99DE8A8C68674,14575,202099.0
C7DD915934150CF6D4D83CDB3EF44BBC,12870,202099.0
9CBFEBC9F973378E9476F14CAA459650,13895,202096.0
C6EAC6BD5A94919888A838201797A293,14239,202094.0
9ABBD3AB03ED04FAC658CBE8B2C6FFF6,13275,202075.0
F7915C336C148B2EE08E356931B4E5D2,11725,202061.0
9ED5EC752F5B2AFEB0BF21C8C55483C7,13215,202023.0
ABED701899D7BD70D97EC643040B6CF8,11522,202021.0
89869CF6A1FAF103935C245D34DF59A6,13281,202015.0
4EC91F7F2B45A5134CEE8AA7E0DCDEE3,13893,202012.0
12842495074E45A2BDB93613AEBE05F3,13810,202003.0
AA5F0613C76891C045AC4F1989DA2334,13450,201999.0
B30713C9E0A1D61475465FBA1184CD6E,13391,201997.0
760B1153DA168267024D1B3447DA9329,11686,201984.0
9974DCB999FFA160EEEE3D87884A30FA,10813,201975.0
A0CF0A51B987C59914FFE3E24FB80D69,15584,201969.0
E8950C1BF2CE598E95DE0CA5C89FA4BA,9997,201959.0
B60ECC8C5462CA03D9331ECCA25839A5,13787,201954.0
452A73DBAC829BF4D0F7AA2FAD45442D,12862,201947.0
3F427B319917FE82F404DAD303C60692,14165,201935.0
D10C23AF11B0C9201E8DB285CA43ACCC,13700,201920.0
05957CAE639FBEF3437C288251786169,14600,201913.0
BF8BC8C148C1E483272A8B0A6D2FE9C3,14859,201912.0
FEAF6C87C3422D111612942D665CA853,13763,201911.0
F1D4DA996A8D53BE92E6635C57F96720,12315,201908.0
9E0FF4A265C054381E44CC424E964D3E,13608,201899.0
F42B669EB2694544EC745820491DB6C7,11063,201882.0
A6C04F3CE33059C69C2D0422638E6735,13723,201865.0
832BC12BB92BC9E6BE47645091C23600,14112,201852.0
49F854E7283B7D0F3D83FE58EE9D909A,12922,201847.0
A052E6DA02EF470C8CF400959BEB3677,13196,201844.0
A9169F03DD4BFB1C99D569F545677785,11422,201843.0
725A21C7AF96849D86E4153EB9FC926F,11331,201840.0
2490587BF5A015F0590AC1D1A04372E9,13058,201833.0
A3CBBAF911A9C6276DB6BB874F192D72,13456,201832.0
0C2E004B7633C945431FBD624132B9A4,13532,201819.0
349FFE57F0D74B12129036B397356B12,13134,201818.0
89EDF25F09051F3B29AB6BA77D1FBE87,13803,201816.0
2629A2F8D093CBA93A515CDB826989B2,14890,201816.0
C8FB6FC8C2DFD4B419D0A0EF04160EC9,12544,201791.0
4EB2827D2B367E1E6876C3540520337E,14490,201766.0
90485948AF850FD9CC0D3BE3483A04FB,10981,201763.0
5BF51C14536C375840BC1C2D8E78D4CF,14885,201744.0
C6EE113A5A51FFA9CA649E6AF6E49D19,14849,201739.0
B4A29A1D0FEAB6CB015BEE6C6008F181,11392,201736.0
8107B2DEB1021A2F8494A9CCDB0F41D2,11864,201717.0
0EF752B6FE3E3F233C30C072D5EA8FD1,14662,201701.0
93D28E379B9A1CE04D176E72F982AFB5,13258,201687.0
2DBC7BA2697AAF167CC7BD26822E9DBF,13219,201679.0
773A4778AF3AB3D4D9A0F50AE671EF87,14244,201643.0
20CBD25F8B6A2BC5FB370CD643512FA0,14446,201622.0
160248D54674DD1633EC5CE7896215E8,12411,201619.0
88ECD363B8EEAAC5891E079984B98D16,13602,201596.0
A7F5FB00DD80EC44543C003A8FF8995C,12404,201592.0
85720A3C71973D86C8CA39B0B79B6968,13757,201592.0
5AC0CD0607F2B7C293BA6348071B7F24,14964,201585.0
5C4E04F8A6799BE2A8899ADED33FBDB8,14605,201572.0
83B45EADC6C37A562F9A539A8D845373,13897,201569.0
ADC542648BAA57043E1EC19326969B1F,14395,201565.0
D0CCA3C628E7D1966A9874BD0CFE961A,12667,201562.0
39085BDEC7EEBB9528D29A90D42DC993,12907,201556.0
90CE664FF2528CD186DC99A589900AEC,13997,201552.0
43FE9C787C6510C970B1E218BA090D3E,14863,201542.0
F915A889059DF7C6D24841CFAC87A139,11068,201521.0
E8C9A85CE7F47F030D7BB4427B6B4F7B,12714,201517.0
1A0B0E3A50ED7D37F0F07E5EDF95CB31,12626,201511.0
CEABFF0193174D655262201BABBADEF0,13821,201505.0
0B894AA5971D456392009FEEADC83C75,13732,201500.0
3ADE416E451A89027EA30C3B1DB33927,14312,201484.0
3B3B62D5346C82BA59721C8195639632,12932,201477.0
51888321D214151B956229F976FAC9D8,11570,201476.0
9D12D181777ED1A363D928A5FB08CFA2,12567,201472.0
9B6A7942D02E1977A06A471C8FF6107C,14108,201470.0
8BA527D9442B136375C2F3D8FE3980F4,9353,201457.0
EAA76CE39B5670FA0FAB086ED79E9C82,11902,201446.0
F47442941A25CB823A908E42A9EB7F85,15408,201436.0
B3328D0671535917F20A066324B495AF,11203,201433.0
3D987C3C488E22940557C69890C00B76,13338,201422.0
DAA2A8815EA2D801CD54A3BABC847898,11914,201422.0
BE2FECC90EEAEA44A97897BDFB3A14E4,14893,201420.0
9026F6306A546DF55217CF854D7BD12D,10637,201417.0
3C2A4F6749071838209309A7A8E1898F,13697,201405.0
CCEC8C5F81333FB8041C33E5AAE2FE6A,14902,201405.0
9005769B60F29F8F4B17BC306D774A04,13549,201375.0
EE9FB7759494B99129A19BE5058F94B8,12877,201375.0
AE5C649E7781FE39E041FA4E743A8B4A,13255,201362.0
C41C2501921B7FBF72C28356FBD2BF62,13881,201362.0
5CB4123208F485CC970497A44F337118,14435,201355.0
BFCC2F59F84C38551BE5BE7C597B5F99,14604,201342.0
ECE285F13335AD869F05E54112FADDF9,12870,201330.0
1D4E668DD639DDFDD66E96FB859DB7C3,11535,201330.0
E3BE1BECB9D4431A0B5318E6967B9C57,11567,201329.0
C9C27534A94CCBC49F715FE6185787AD,11433,201315.0
9C2170DB4F3AEE5AC0740FE028813323,13894,201307.0
19DC488A58D3D50F29E9B3719F1AF3DE,13329,201274.0
ADFB951A22CF94ADEF8E7BF34BF1E3DF,11263,201271.0
4D474BE477DB80C27F04F0469BB92EC1,14341,201257.0
071B3140782E2405C82C1E1CDB44FF6F,14731,201253.0
C202C1DF070CCD5254FA4CC1629AE0A0,14982,201225.0
FCB95CAD37EF59729737E3BA0D21AC09,14650,201225.0
4C9C077C47CD78FC62B0311F80395A12,10478,201209.0
960A57D10090113D2B392627D8B36EC1,13677,201209.0
BDAB957909D0FA11D183578780C9F952,12138,201206.0
509E09CBF7AF440744094031A0995125,15337,201186.0
E0E275AC768A392EA8B42ACADD8D59FE,12190,201146.0
9036E35F54F79381908BA126A118B385,10413,201143.0
7861B104053AAA85FD4914E9D021F084,11999,201140.0
84489F29CAD84DA9DA51B150D0E7783D,14978,201139.0
02CEBCE78642047165DD6E729BF7E3AC,11726,201130.0
30F1FD16CF979D5DF95162E0A414B424,14534,201115.0
FDA56916B09D8E4B509E6CA07CBAC2D4,10093,201108.0
0BD7C8F5BA12B88E0B67BED28BEA73D8,13825,201097.0
DB45B5262C3AB9FD0E11789913896C90,13443,201093.0
BFFF75971D466580203702A7989D893B,11192,201086.0
A36182DFE85B16B396257CFC63185470,12686,201062.0
150804320CEEFB9C988DE9E230048E17,13225,201060.0
C5A8D2E20FE6387462E237A7FB29D920,13979,201057.0
05DF1C9C9A46A990E7B61EE8C6C3ED2C,12970,201047.0
323CFA8722F8D8E1CC90FF3C6FE3964B,13044,201025.0
6EB0E5A9DBE141CF8B114AB7EC64C93A,11836,201012.0
23FDDE1C7BFEF295FE09F9D7299C6A1C,12008,201008.0
03B818B3691E346ED13E54ED414477E8,14338,200995.0
DCB6C3C7679C1B07F34E4E9F86A6DD33,13806,200989.0
67828A3E80549152A299C50A5DE7DF72,13029,200975.0
B4C0A2CF480DE21159D646C7B2932D3C,14686,200936.0
E8B1B5AE34528E9EAAA05EF1AFDE50E8,14261,200923.0
0569F84408A7FEC019A30D743C3E8420,13940,200916.0
E43197E5FA39815A98C11775F938A846,11238,200911.0
4C9A59318D9994096DD068C0B275CECA,12252,200898.0
29F87F2F47BB96EB1CCE89C6FCB73217,13384,200895.0
D2D1721E80B894C8C87955255081CB5B,8675,200882.0
218F0D0753180C3D0F39C592A0E93B5D,14102,200869.0
C9B9DE131006EFD39DA27B9F5ADE4747,10549,200861.0
82E0B6235FC3416F885BF6BE1B661411,13554,200826.0
6B72F6528EFCA3B374CC4B97683639D5,11442,200822.0
F06792C341B430BB69D3E02652389D6F,14993,200799.0
A464409947749791C973AA66750DB237,12986,200790.0
BE396B0A225BCBE6F29EF9F1C9258668,12965,200785.0
4BC07EE55BB4DF32CA1E13D5F7B9C380,14344,200784.0
08A01CEAD49D04D66BD5E51BC5924B88,14779,200783.0
7EE719A9107FC17B652223C1F6A91C9B,13907,200771.0
C8C2E31D2EB2B48C4FC759E77D9DF4E6,12962,200770.0
819BD14FBF95F4B0EC905DE4AC125817,9810,200749.0
72356797B6D3E0E0194BF4EBDAE0F7C9,15137,200743.0
98CC2306ECF40069A2F9835D57E678EC,13155,200741.0
A955B91E4328BD67AF5C7C46FD449164,12442,200731.0
65C14F20C859630EBE7346948436DA6A,10860,200724.0
C45D2BBAD3A25089871DA5F370B08644,13463,200707.0
CA3BA304DEEB43DA8E4C95FE02EA61E4,14791,200688.0
